Joint1 Current,Joint2 Current,Joint3 Current,Joint4 Current,Joint5 Current,Joint6 Current,Theory Torque Joint1,Theory Torque Joint2,Theory Torque Joint3,Theory Torque Joint4,Theory Torque Joint5,Theory Torque Joint6
0.18436966836452484,-5.609495162963867,-2.268605947494507,0.10848887264728546,-0.004352586343884468,0.050791628658771515,1.0680564491163717e-20,-61.63032976681952,-20.313062266819518,-1.8710249943195187,0.5608667840479002,0.0
0.1157333180308342,-6.742807388305664,-2.2785117626190186,0.07396647334098816,-0.028663646429777145,0.0553458072245121,-2.6578019320975444e-17,-61.62725007827878,-20.312048424438302,-1.87093324611777,0.5608392811983854,0.0
0.19439557194709778,-6.703089237213135,-2.3061487674713135,0.08780676126480103,-0.013480400666594505,0.028925631195306778,1.7434877584462823e-18,-61.61800771608607,-20.30900339414129,-1.8706544061505153,0.5607556948881155,0.0
0.2105320543050766,-6.806058883666992,-2.28135347366333,0.08756037056446075,-0.00987390149384737,0.035831693559885025,2.6867175576667672e-18,-61.602603604469934,-20.30392748042898,-1.8701885023015192,0.5606160334756516,0.0
0.16352035105228424,-6.723299026489258,-2.2071566581726074,0.09892014414072037,0.010674933902919292,0.044570691883563995,-1.0701515109239249e-16,-61.58103928382866,-20.296821190888508,-1.8695355811607781,0.5604203109270186,0.0
0.16586093604564667,-6.7555084228515625,-2.2212767601013184,0.08535508066415787,-0.017424464225769043,0.0415523424744606,1.1672695961604678e-16,-61.55331691057639,-20.28768523614291,-1.868695708019862,0.5601685468143082,0.0
0.278921514749527,-6.791760444641113,-2.216107130050659,0.07419072091579437,-0.02756868116557598,0.03753898665308952,-1.0324323730378533e-16,-61.5194392569273,-20.276520529780043,-1.867668966865385,0.559860766313722,0.0
0.17179077863693237,-6.7107744216918945,-2.2281136512756348,0.062070637941360474,-0.03389320522546768,0.03361432999372482,1.2125247040916055e-16,-61.479409710618576,-20.263328188261248,-1.8664554603706074,0.5594970002030534,0.0
0.2231220006942749,-7.209383487701416,-2.2361998558044434,0.11553813517093658,-0.016152791678905487,0.03493082895874977,1.305772040904319e-17,-61.43323227457144,-20.24810953080967,-1.865055309885167,0.5590772848586104,0.0
0.27494460344314575,-6.661675453186035,-2.276775360107422,0.09586876630783081,0.020429711788892746,0.06240100413560867,1.6261439793032608e-17,-61.38091156649104,-20.230866079278385,-1.8634686554229456,0.5586016622515779,0.0
0.22629183530807495,-6.823949813842773,-2.238534927368164,0.08547467738389969,0.02973584644496441,0.03281906247138977,-4.2424820412071756e-16,-61.32245281840457,-20.21159955799817,-1.8616956556480675,0.55807017994382,0.0
0.14944647252559662,-6.797384738922119,-2.260204315185547,0.09818634390830994,0.017264578491449356,0.024996165186166763,2.379606026436941e-17,-61.25786187613815,-20.1903118936051,-1.8597364878590321,0.5574828910831247,0.0
0.2187134027481079,-6.6339521408081055,-2.226595163345337,0.10290186107158661,0.010742184706032276,0.05681081488728523,-1.9391839702908208e-16,-61.18714519873214,-20.167005214847865,-1.857591347970986,0.5568398543978885,0.0
0.14645817875862122,-6.91028356552124,-2.2515621185302734,0.11014580726623535,0.007479580119252205,0.04878431186079979,-4.1125819423713426e-16,-61.1103098577954,-20.141681852374933,-1.8552604504961308,0.5561411341912442,0.0
0.08405502885580063,-6.520726680755615,-2.222700357437134,0.10724832117557526,0.03936123102903366,0.030605152249336243,4.819992227885181e-16,-61.02736353679797,-20.114344338501446,-1.852744028522271,0.5553868003346303,0.0
0.2913462519645691,-6.7065839767456055,-2.208707571029663,0.09590967744588852,0.014143255539238453,0.023348834365606308,-1.7868191294799808e-16,-60.938314530302804,-20.084995406956,-1.850042333689507,0.5545769282608036,0.0
0.1596057415008545,-6.735870838165283,-2.205695152282715,0.09612272679805756,-0.009154627099633217,0.03603425621986389,2.712331123903311e-16,-60.84317174313638,-20.053637992607303,-1.8471556361650714,0.5537115989562968,0.0
0.1119384765625,-6.649413108825684,-2.20560884475708,0.10429755598306656,-0.0005116630927659571,0.008164902217686176,2.774314817515907e-16,-60.741944689498126,-20.020275231170658,-1.8440842246163107,0.5527908989533193,0.0
0.1806347519159317,-6.6661295890808105,-2.185544967651367,0.09039205312728882,0.0010803955374285579,0.03426302596926689,2.8400178515407593e-16,-60.63464349200903,-19.984910458894394,-1.8408284061818192,0.5518149203211037,0.0
0.2054973840713501,-6.533115863800049,-2.201672077178955,0.09832589328289032,-0.00197388743981719,0.03016136959195137,2.9094336557291983e-16,-60.521278880699434,-19.94754721222628,-1.8373885064407285,0.5507837606567004,0.0
0.20909443497657776,-6.666757106781006,-2.1763832569122314,0.13118094205856323,0.0004197664384264499,0.029542870819568634,2.982555288558656e-16,-60.401862191936004,-19.908189227459847,-1.8337648693801458,0.5496975230752164,0.0
0.2607422471046448,-6.728301048278809,-2.1277222633361816,0.09684716165065765,-0.017875339835882187,0.04183271527290344,-1.381516660573842e-16,-60.27640536728809,-19.866840440360768,-1.8299578573607573,0.5485563161995045,0.0
0.17738309502601624,-6.53468132019043,-2.185997724533081,0.1364140659570694,-0.0075937844812870026,0.021060487255454063,-1.3010056766179752e-16,-60.144920952333635,-19.823504985773305,-1.8259678510805926,0.5473602541493015,0.0
0.131928488612175,-6.9187822341918945,-2.0830790996551514,0.1223372220993042,0.009649020619690418,0.03883029520511627,-1.0098596106106898e-15,-60.00742209540452,-19.778187197206783,-1.8217952495369543,0.5461094565298155,0.0
0.1279294490814209,-6.630483627319336,-2.1447715759277344,0.12114934623241425,-0.026766175404191017,0.020374955609440804,-1.1289437773434666e-16,-59.863922546271894,-19.73089160640232,-1.8174404699865203,0.5448040484197664,0.0
0.2252066433429718,-6.651915550231934,-2.1073074340820312,0.12911011278629303,-0.04453521594405174,0.03708924725651741,3.403482030429233e-16,-59.71443665477109,-19.68162294287957,-1.8129039479036166,0.543444160358877,0.0
0.11617685854434967,-6.648144245147705,-2.1189026832580566,0.13042479753494263,-0.024337172508239746,0.023135654628276825,3.4986721639165714e-16,-59.55897936936666,-19.630386133463823,-1.8081861369366699,0.5420299283348202,0.0
0.12335474789142609,-6.524242401123047,-2.140406608581543,0.14889127016067505,-0.0016175316413864493,0.029009293764829636,-8.433828958154836e-17,-59.39756623565761,-19.577186301793333,-1.8032875088628468,0.5405614937696203,0.0
0.17857149243354797,-6.551275253295898,-2.0100162029266357,0.13397276401519775,-0.005433069542050362,0.02334204874932766,-7.409088353872059e-17,-59.2302133948228,-19.522028767806933,-1.7982085535408723,0.5390390035055098,0.0
0.19337370991706848,-6.532443523406982,-2.0776731967926025,0.13810020685195923,-0.03644245117902756,0.027232255786657333,-9.516592197621114e-16,-59.05693758200687,-19.464919047212057,-1.7929497788620454,0.5374626097902463,0.0
0.1977805495262146,-6.321351528167725,-2.030508279800415,0.16528292000293732,-0.032381732016801834,0.019325576722621918,-5.250910015084983e-17,-58.87775612464667,-19.405862850933172,-1.7875117106994522,0.5358324702618878,0.0
0.2259630262851715,-6.776821613311768,-2.0475921630859375,0.15098759531974792,-0.045385412871837616,0.016261959448456764,-4.1176880966161516e-17,-58.69268694073865,-19.34486608454069,-1.7818948928553775,0.5341487479330288,0.0
0.23453053832054138,-6.368941783905029,-2.061758041381836,0.17576855421066284,-0.0679442510008812,0.016985494643449783,-9.176636954205206e-16,-58.501748537046964,-19.281934847660416,-1.776099887006924,0.5324116111744989,0.0
0.13485446572303772,-6.466832160949707,-2.0268919467926025,0.17315071821212769,-0.025928596034646034,0.0369865819811821,-1.7937922929645826e-15,-58.30496000725286,-19.217075433363608,-1.7701272726498485,0.5306212336985263,0.0
0.15558989346027374,-6.393167495727539,-1.9977309703826904,0.18020620942115784,-0.03506467863917351,0.016434796154499054,8.831498002299776e-16,-58.10234103004535,-19.150294327537644,-1.7639776470406099,0.5287777945413671,0.0
0.16435423493385315,-6.371770858764648,-2.0334455966949463,0.18821078538894653,-0.015810536220669746,0.018530908972024918,7.733985889088742e-18,-57.89391186715329,-19.081598208237445,-1.757651625136643,0.5268814780454001,0.0
0.13736148178577423,-6.772117614746094,-1.954404592514038,0.20239552855491638,-0.040987778455019,0.01540162693709135,9.090295059636025e-16,-57.679693361319266,-19.010993945017702,-1.7511498395348672,0.5249324738406951,0.0
0.23903018236160278,-6.26735782623291,-1.9634709358215332,0.2158036231994629,-0.032187432050704956,0.006004747003316879,3.4321369953908714e-17,-57.45970693421538,-18.938488598245904,-1.744472940408425,0.5229309768260484,0.0
0.16404429078102112,-6.597265720367432,-1.9543776512145996,0.2320730984210968,-0.022875303402543068,0.026672832667827606,-8.400349297568824e-16,-57.23397458430098,-18.864089418396297,-1.7376215954416638,0.5208771871494933,0.0
0.14746496081352234,-6.417802810668945,-1.9022986888885498,0.24984154105186462,-0.05123516172170639,0.009847350418567657,6.231606403099611e-17,-57.00251888462299,-18.787803845324873,-1.7305964897633723,0.5187713101882863,0.0
0.20949843525886536,-6.223618030548096,-1.9400829076766968,0.2446676790714264,-0.01886759325861931,0.014923876151442528,7.683767497157133e-17,-56.76536298055847,-18.70963950752537,-1.723398325878263,0.5166135565283683,0.0
0.21628941595554352,-6.257817268371582,-1.9081364870071411,0.2708359956741333,-0.04226025566458702,0.0032040858641266823,-7.964715490841489e-16,-56.522530587500206,-18.629604221366428,-1.716027823596727,0.5144041419433074,0.0
0.19040539860725403,-6.173360824584961,-1.8978431224822998,0.2957204580307007,-0.046907007694244385,0.028295665979385376,-1.6694346753432128e-15,-56.27404598848513,-18.547705990309964,-1.7084857199628487,0.5121432873727207,0.0
0.20132200419902802,-6.064731597900391,-1.8690731525421143,0.32357263565063477,-0.06754788756370544,0.018884191289544106,1.2248203377808838e-16,-56.01993403176611,-18.46395300411085,-1.7007727691807084,0.5098312189001816,0.0
0.22997590899467468,-6.234488487243652,-1.8204143047332764,0.3322001099586487,-0.041043780744075775,0.007704371586441994,1.383849238051258e-16,-55.76022012832702,-18.37835363799789,-1.6928897425389553,0.5074681677306102,0.0
0.10295651853084564,-6.075188636779785,-1.8393771648406982,0.35804489254951477,-0.09839363396167755,0.03905847296118736,-7.335491758377269e-16,-55.49493024934179,-18.290916451836374,-1.684837428333685,0.5050543701671547,0.0
0.1350223869085312,-6.15794563293457,-1.821903944015503,0.36961454153060913,-0.07563212513923645,0.00457599526271224,-1.6051434698688152e-15,-55.22409092357728,-18.201650189272062,-1.6766166317896087,0.5025900675875596,0.0
0.23580917716026306,-6.023886680603027,-1.7981795072555542,0.37894803285598755,-0.0758807361125946,0.01992603950202465,-7.000427772866326e-16,-54.94772923474031,-18.110563776856807,-1.6682281749795287,0.5000755064200294,0.0
0.10656434297561646,-5.972294807434082,-1.7988591194152832,0.3786882758140564,-0.06515082716941833,0.02248278446495533,2.0539437029538342e-16,-54.665872818769486,-18.017666323155954,-1.6596728967421364,0.49751093811858543,0.0
0.13425487279891968,-6.018250465393066,-1.7392516136169434,0.3819299340248108,-0.07067488878965378,0.007271451409906149,-6.651905923814235e-16,-54.37854986107152,-17.922967117837455,-1.6509516525981258,0.4948966191379206,0.0
0.1753859519958496,-5.959465980529785,-1.7609858512878418,0.39778000116348267,-0.06820987164974213,0.023700688034296036,-1.5354425852478458e-15,-54.08578909370277,-17.826475630742937,-1.6420653146646442,0.4922328109077546,0.0
0.09427881985902786,-6.112383842468262,-1.7186989784240723,0.41159865260124207,-0.052534542977809906,0.027917739003896713,-6.29006561531376e-16,-53.78761979249599,-17.728201510940686,-1.633014771568079,0.48951977980669037,0.0
0.07417167723178864,-5.787282943725586,-1.6764297485351562,0.4380677342414856,-0.08000265806913376,0.018187273293733597,2.777588136225485e-16,-53.484071774132815,-17.62815458576079,-1.623800928355198,0.4867577971355772,0.0
0.039308205246925354,-6.008332252502441,-1.7242894172668457,0.45921677350997925,-0.11078308522701263,0.021700970828533173,2.966732618337442e-16,-53.17517539316216,-17.526344859812404,-1.6144247064026453,0.48394713909038084,0.0
0.06158554553985596,-5.8366169929504395,-1.6403343677520752,0.45827656984329224,-0.07105542719364166,0.019018590450286865,-5.722651083268452e-16,-52.86096153896466,-17.42278251398327,-1.6048870433248008,0.48108808673456316,0.0
0.10255828499794006,-5.759065628051758,-1.6465851068496704,0.46939438581466675,-0.08245842903852463,0.025507047772407532,-5.527013814478913e-16,-52.541461632663925,-17.31747790442168,-1.5951888928800253,0.4781809259709774,0.0
0.23615562915802002,-5.98344612121582,-1.6078457832336426,0.4742845892906189,-0.061662957072257996,0.012336501851677895,-5.328159335859051e-16,-52.21670762398434,-17.21044156150083,-1.5853312248752822,0.4752259475132775,0.0
0.065758116543293,-5.698319435119629,-1.5058295726776123,0.4530247449874878,-0.05969064682722092,0.0021873260848224163,-5.126107532691001e-16,-51.88673198805613,-17.101684188765816,-1.575315025069156,0.4722234468568466,0.0
0.1068863719701767,-5.75618839263916,-1.613755464553833,0.508120059967041,-0.09037389606237411,0.03038427233695984,-1.3802662806987968e-15,-51.55156772216791,-16.99121666186328,-1.5651412950732813,0.4691737242492481,0.0
0.1991235613822937,-5.8539137840271,-1.5563240051269531,0.49549004435539246,-0.079715296626091,0.010565481148660183,1.3051075303535068e-15,-51.21124834246698,-16.879050027453857,-1.5548110522521787,0.4660770846602015,0.0
0.1445228010416031,-5.639098644256592,-1.527307152748108,0.49080345034599304,-0.07844103872776031,0.017101459205150604,4.380812384489807e-16,-50.865807880607676,-16.765195502107517,-1.544325329621523,0.4629338377510851,0.0
0.0868491381406784,-5.690485954284668,-1.5102816820144653,0.5126823782920837,-0.09697391837835312,0.00511098513379693,2.2359016662933446e-15,-50.515280880348385,-16.64966447118192,-1.5336851757448384,0.45974429784397064,0.0
0.14717742800712585,-5.617501735687256,-1.4804277420043945,0.5010339021682739,-0.07930862903594971,0.013773897662758827,4.813177296447686e-16,-50.15970239409694,-16.53246848768387,-1.5228916546286457,0.45650878389019056,0.0
0.08702903985977173,-5.541567325592041,-1.4840166568756104,0.08156834542751312,-0.08647358417510986,0.03857521712779999,5.033977694318689e-16,-49.799107979405726,-16.413619271114072,-1.511945845616063,0.45322761943844436,0.0
0.045262474566698074,-5.679214000701904,-1.4233355522155762,0.05217745527625084,-0.09774481505155563,0.01222288142889738,-1.2505741011314314e-15,-49.433533695415676,-16.29312870629513,-1.500848843278869,0.44990113260244263,0.0
0.09597503393888474,-5.356618881225586,-1.3879759311676025,0.054941944777965546,-0.0767168253660202,0.014288762584328651,-1.2278864417228633e-15,-49.063016099250575,-16.17100884218312,-1.4896017573080507,0.4465296560280972,0.0
0.0708666741847992,-5.4697370529174805,-1.3857142925262451,0.09669023007154465,-0.0869850441813469,0.02709856629371643,-3.1671994078958484e-16,-48.68759224236125,-16.04727189066269,-1.4782057124028316,0.44311352686025557,0.0
0.028321698307991028,-5.557102680206299,-1.3835049867630005,0.0821814239025116,-0.10825091600418091,0.019537627696990967,5.94744683179312e-16,-48.30729966682054,-15.92193022532587,-1.4666618481582063,0.439653086708988,0.0
0.025973791256546974,-5.298807144165039,-1.328676462173462,0.09022551774978638,-0.11239222437143326,-0.0014423197135329247,1.5065051015828038e-15,-47.92217640156911,-15.794996380234753,-1.4549713189509796,0.4361486816154259,0.0
0.12885549664497375,-5.319306373596191,-1.2302887439727783,0.09145089983940125,-0.11880875378847122,0.007912605069577694,2.418558956240675e-15,-47.532260958612525,-15.666483048668063,-1.4431352938243298,0.43260066201715824,0.0
0.0961732566356659,-5.206977844238281,-1.2832131385803223,0.10378201305866241,-0.12344738841056824,0.005141436122357845,6.663686005289467e-16,-47.137592329170175,-15.53640308185187,-1.4311549563709065,0.4290093827131883,0.0
0.11015324294567108,-5.248689651489258,-1.2832276821136475,0.12576621770858765,-0.11168815195560455,0.0040867505595088005,6.908237163200169e-16,-46.7382099797761,-15.404769487674447,-1.4190315046144713,0.4253752028284536,0.0
0.10106522589921951,-5.195735931396484,-1.2703313827514648,0.1092369556427002,-0.12227441370487213,0.020710639655590057,7.155650187224343e-16,-46.334153848332434,-15.271595429385524,-1.4067661508900968,0.4216984857779143,0.0
0.05725325644016266,-5.124347686767578,-1.0688376426696777,0.14431098103523254,-0.1220645010471344,0.010375149548053741,7.4059003362657745e-16,-45.92546434011559,-15.136894224279947,-1.3943601217229344,0.41797959923021133,0.0
0.013373793102800846,-5.452419281005859,-1.2284462451934814,0.1269434690475464,-0.12900425493717194,0.021956659853458405,-1.010460580848441e-15,-45.51218232373583,-15.00067934236598,-1.3818146577055626,0.4142189150709006,0.0
0.10835182666778564,-4.8986406326293945,-1.1405245065689087,0.16344881057739258,-0.1332884430885315,0.02524205856025219,-9.669725680339862e-17,-45.09434912705038,-14.8629644050183,-1.3691310133739285,0.410416809365264,0.0
0.09442028403282166,-5.085844039916992,-1.1374571323394775,0.1595515012741089,-0.10400918126106262,0.01466631330549717,-7.083623150791164e-17,-44.67200653303074,-14.72376318361588,-1.3563104570818958,0.4065736623207037,0.0
0.015260501764714718,-5.0656585693359375,-1.083098292350769,0.17754951119422913,-0.11036999523639679,0.024404508993029594,8.434767483572936e-16,-44.24519677558433,-14.583089598164864,-1.34335427087441,0.40268985824872167,0.0
0.09234005212783813,-4.885483741760254,-1.048668384552002,0.2113981544971466,-0.13054510951042175,0.017092816531658173,8.698822299577279e-16,-43.81396253533124,-14.44095771590656,-1.3302637503592947,0.3987657855264885,0.0
0.04329222813248634,-5.0634307861328125,-1.0328781604766846,0.2354494333267212,-0.15192674100399017,-0.0013608571607619524,8.377572767236091e-18,-43.37834693533613,-14.297381749910759,-1.3170402045776932,0.3948018365580064,0.0
0.08414018899202347,-4.848773956298828,-0.9206523299217224,0.23683105409145355,-0.12006916850805283,0.025904100388288498,3.53169488320446e-17,-42.938393536796,-14.152376057654415,-1.3036849558731636,0.3907984077348689,0.0
0.06095769256353378,-4.810193061828613,-0.9456232786178589,0.2792057394981384,-0.14472289383411407,0.023443570360541344,9.506976642369986e-16,-42.49414633468405,-14.005955139585904,-1.290199339759447,0.38675589939662214,0.0
0.006548985838890076,-4.887338638305664,-0.9756964445114136,0.2719522714614868,-0.12249808013439178,0.020103804767131805,8.998173967481775e-17,-42.04564975335031,-13.858133637675035,-1.2765847047869174,0.38267471579073137,0.0
0.008496478199958801,-4.6442413330078125,-0.9006091952323914,0.31375613808631897,-0.1398586630821228,0.04118575528264046,1.8940585274195012e-15,-41.592948642079165,-13.708926333948801,-1.262842412407726,0.378555265032156,0.0
0.10777647793292999,-4.790308475494385,-0.9516040086746216,0.3219742178916931,-0.1342635452747345,0.015151060186326504,-7.425021021016881e-16,-41.13608827060449,-13.558348149013241,-1.248973836839659,0.37439795906253903,0.0
0.007833174429833889,-4.565652847290039,-0.9077513813972473,0.33158862590789795,-0.15608569979667664,0.01418389193713665,-2.490632428127643e-15,-40.6751143245827,-13.406414140561363,-1.2349803649287157,0.3702032136090131,0.0
0.030106695368885994,-4.691675662994385,-0.8939452171325684,0.3552865982055664,-0.13730394840240479,0.021233558654785156,1.0905568252144454e-15,-40.210072901024276,-13.253139501867405,-1.2208633960104271,0.365971448142628,0.0
0.0887342244386673,-4.5195183753967285,-0.8872759342193604,0.3601214289665222,-0.12090989202260971,0.01235893089324236,2.8956354527898522e-15,-39.74101050368402,-13.098539560267504,-1.2066243417699198,0.3617030858364037,0.0
0.02559690922498703,-4.4707932472229,-0.9140193462371826,0.36694616079330444,-0.14941680431365967,0.029673641547560692,1.1482437430434427e-15,-39.26797403841081,-12.942629775626994,-1.1922646261007523,0.357398553523014,0.0
0.012057669460773468,-4.63176965713501,-0.7816324830055237,0.40288615226745605,-0.14208146929740906,0.022375592961907387,2.892708979870166e-16,-38.791010808456946,-12.785425738794403,-1.1777856849625254,0.353058281652103,0.0
-0.02255665883421898,-4.337658882141113,-0.885560154914856,0.4036983847618103,-0.14286057651042938,-0.0014976495876908302,3.1871399708744594e-16,-38.31016850974798,-12.626943170042422,-1.1631889662372872,0.3486827042472413,0.0
0.06772888451814651,-4.298220634460449,-0.825576901435852,0.3620747923851013,-0.13909338414669037,-0.0014599710702896118,-5.397867433408924e-16,-37.82549522611307,-12.467197917495856,-1.1484759295847462,0.3442722588625227,0.0
